epoch,accuracy,loss,val_accuracy,val_loss
0,0.4164666533470154,1.6551449298858643,0.3840000033378601,2.25140380859375
1,0.5451555848121643,1.2871602773666382,0.6177999973297119,1.117136001586914
2,0.6100444197654724,1.1144837141036987,0.6672000288963318,0.9626111388206482
3,0.6518222093582153,0.9965723752975464,0.7121999859809875,0.8371247053146362
4,0.6861110925674438,0.8949261903762817,0.7300000190734863,0.8050673604011536
